timestamp_unix,t,wp_idx,wp_phase,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,lz_sp,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,xd,yd,zd,ex,ey,ez,err_xy,err_z,e_yaw,dist_xy,dist_z,ff_x,ff_y,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
1779480148.924580,0.5000,0,transit,0.0141,0.0136,3.9998,-0.0103,-0.0076,-0.0016,-1.5705,-0.0009,0.0131,0.0194,3.9990,-1.8933,0.3439,2.5065,0.2898,0.2489,0.2959,-1.5848,0.0326,0.0136,2.0136,4.9998,1.9069,1.6696,2.4933,2.5345,2.4933,0.0143,1.9358,1.4933,0.0017,0.0000,0.9534,0.8348,1.2466,0.0000,0.0000,0.0000,-0.0600,-0.0513,-0.0595,0.8951,0.7835,1.0000,0.0081
1779480148.975605,0.5630,0,transit,0.0141,0.0136,3.9998,-0.0103,-0.0076,-0.0016,-1.5706,-0.0007,0.0131,0.0194,3.9990,-1.8713,0.3626,2.5264,0.3770,0.3253,0.3605,-1.5840,0.0291,0.0137,2.0136,4.9998,1.8850,1.6510,2.4734,2.5058,2.4734,0.0135,1.9175,1.4734,0.0014,0.0000,0.9425,0.8255,1.2367,0.0000,0.0000,0.0000,-0.0775,-0.0666,-0.0724,0.8664,0.7589,1.0000,0.0078
1779480149.013057,0.5940,0,transit,0.0160,0.0165,3.9996,-0.0062,-0.0015,-0.0016,-1.5706,-0.0007,0.0131,0.0194,3.9990,-1.8628,0.3698,2.5339,0.4048,0.3496,0.3826,-1.5839,0.0270,0.0155,2.0165,4.9996,1.8783,1.6468,2.4657,2.4980,2.4657,0.0134,1.9117,1.4657,0.0014,0.0000,0.9391,0.8234,1.2328,0.0000,0.0000,0.0000,-0.0822,-0.0702,-0.0768,0.8583,0.7531,1.0000,0.0079
1779480149.069545,0.6570,0,transit,0.0160,0.0165,3.9996,-0.0062,-0.0015,-0.0016,-1.5706,-0.0007,0.0131,0.0194,3.9990,-1.8347,0.3938,2.5592,0.4804,0.4161,0.4503,-1.5843,0.0200,0.0155,2.0165,4.9996,1.8502,1.6228,2.4405,2.4610,2.4405,0.0137,1.8887,1.4405,0.0014,0.0000,0.9251,0.8114,1.2202,0.0000,0.0000,0.0000,-0.0973,-0.0835,-0.0904,0.8292,0.7278,1.0000,0.0089
1779480149.122988,0.7040,0,transit,0.0160,0.0165,3.9996,-0.0062,-0.0015,-0.0016,-1.5706,-0.0007,0.0131,0.0194,3.9990,-1.8030,0.4212,2.5884,0.5425,0.4710,0.5186,-1.5851,0.0126,0.0155,2.0165,4.9996,1.8185,1.5954,2.4113,2.4191,2.4113,0.0146,1.8634,1.4113,0.0014,0.0000,0.9092,0.7977,1.2056,0.0000,0.0000,0.0000,-0.1097,-0.0945,-0.1040,0.8009,0.7032,1.0000,0.0103
1779480149.169880,0.7500,0,transit,0.0160,0.0165,3.9996,-0.0062,-0.0015,-0.0016,-1.5706,-0.0007,0.0131,0.0194,3.9990,-1.7915,0.4311,2.5991,0.5602,0.4866,0.5415,-1.5857,0.0083,0.0155,2.0165,4.9996,1.8070,1.5855,2.4006,2.4040,2.4006,0.0152,1.8544,1.4006,0.0014,0.0000,0.9035,0.7927,1.2003,0.0000,0.0000,0.0000,-0.1133,-0.0976,-0.1086,0.7916,0.6951,1.0000,0.0112
1779480149.221266,0.7970,0,transit,0.0160,0.0165,3.9996,-0.0062,-0.0015,-0.0016,-1.5706,-0.0006,0.0131,0.0194,3.9990,-1.7433,0.4729,2.6464,0.6158,0.5362,0.6326,-1.5866,0.0032,0.0155,2.0165,4.9996,1.7589,1.5437,2.3532,2.3402,2.3532,0.0160,1.8175,1.3532,0.0013,0.0000,0.8794,0.7718,1.1766,0.0000,0.0000,0.0000,-0.1244,-0.1075,-0.1268,0.7563,0.6643,1.0000,0.0124
1779480149.274744,0.8600,0,transit,0.0181,0.0200,3.9995,-0.0052,0.0001,-0.0011,-1.5706,-0.0006,0.0131,0.0194,3.9990,-1.7048,0.5063,2.6867,0.6441,0.5615,0.7003,-1.5872,0.0001,0.0177,2.0200,4.9995,1.7225,1.5137,2.3128,2.2932,2.3128,0.0166,1.7903,1.3128,0.0013,0.0000,0.8613,0.7569,1.1564,0.0000,0.0000,0.0000,-0.1299,-0.1123,-0.1403,0.7327,0.6446,1.0000,0.0132
1779480149.315113,0.8910,0,transit,0.0181,0.0200,3.9995,-0.0052,0.0001,-0.0011,-1.5706,-0.0006,0.0131,0.0194,3.9990,-1.6785,0.5292,2.7158,0.6573,0.5737,0.7452,-1.5876,-0.0008,0.0177,2.0200,4.9995,1.6962,1.4908,2.2837,2.2582,2.2837,0.0170,1.7714,1.2837,0.0013,0.0000,0.8481,0.7454,1.1418,0.0000,0.0000,0.0000,-0.1325,-0.1147,-0.1493,0.7169,0.6307,0.9926,0.0136
1779480149.374842,0.9540,0,transit,0.0181,0.0200,3.9995,-0.0052,0.0001,-0.0011,-1.5706,-0.0006,0.0131,0.0194,3.9990,-1.6377,0.5648,2.7635,0.6704,0.5858,0.8124,-1.5879,-0.0003,0.0177,2.0200,4.9995,1.6554,1.4552,2.2360,2.2041,2.2360,0.0174,1.7431,1.2360,0.0013,0.0000,0.8277,0.7276,1.1180,0.0000,0.0000,0.0000,-0.1351,-0.1171,-0.1627,0.6938,0.6105,0.9553,0.0138
1779480149.421119,1.0000,1,transit,0.0181,0.0200,3.9995,-0.0052,0.0001,-0.0011,-1.5706,-0.0006,5.0131,0.0194,3.9990,-1.6106,0.5885,2.7972,0.6750,0.5902,0.8530,-1.5880,0.0010,0.0177,2.0200,4.9995,1.6283,1.4316,2.2023,2.1681,2.2023,0.0174,1.7251,1.2023,0.0013,0.0000,0.8142,0.7158,1.1011,0.0000,0.0000,0.0000,-0.1360,-0.1180,-0.1708,0.6794,0.5978,0.9303,0.0138
1779480149.472035,1.0470,1,transit,0.0181,0.0200,3.9995,-0.0052,0.0001,-0.0011,-1.5706,-0.0009,5.0131,0.0194,3.9990,-1.5834,0.6122,2.8325,0.6770,0.5923,0.8887,-1.5880,0.0038,0.0178,2.0200,4.9995,1.6012,1.4078,2.1670,2.1321,2.1670,0.0173,1.7075,1.1670,0.0017,0.0000,0.8006,0.7039,1.0835,0.0000,0.0000,0.0000,-0.1364,-0.1184,-0.1779,0.6659,0.5854,0.9055,0.0134
1779480149.527734,1.1100,1,transit,0.0200,0.0238,3.9994,-0.0057,-0.0006,-0.0006,-1.5706,-0.0009,5.0131,0.0194,3.9990,-1.5423,0.6481,2.8874,0.6762,0.5923,0.9303,-1.5878,0.0059,0.0197,2.0238,4.9994,1.5619,1.3757,2.1120,2.0814,2.1120,0.0171,1.6824,1.1120,0.0017,0.0000,0.7810,0.6878,1.0560,0.0000,0.0000,0.0000,-0.1364,-0.1186,-0.1862,0.6463,0.5693,0.8698,0.0130
1779480149.568427,1.1570,1,transit,0.0200,0.0238,3.9994,-0.0057,-0.0006,-0.0006,-1.5706,-0.0009,5.0131,0.0194,3.9990,-1.5148,0.6720,2.9253,0.6737,0.5905,0.9493,-1.5873,0.0091,0.0197,2.0238,4.9994,1.5345,1.3518,2.0741,2.0450,2.0741,0.0166,1.6661,1.0741,0.0017,0.0000,0.7672,0.6759,1.0371,0.0000,0.0000,0.0000,-0.1359,-0.1182,-0.1900,0.6331,0.5577,0.8471,0.0123
1779480149.612223,1.1880,1,transit,0.0200,0.0238,3.9994,-0.0057,-0.0006,-0.0006,-1.5706,-0.0009,5.0131,0.0194,3.9990,-1.4742,0.7075,2.9833,0.6675,0.5856,0.9646,-1.5868,0.0112,0.0197,2.0238,4.9994,1.4939,1.3163,2.0162,1.9911,2.0162,0.0162,1.6432,1.0162,0.0017,0.0000,0.7470,0.6582,1.0081,0.0000,0.0000,0.0000,-0.1346,-0.1172,-0.1931,0.6141,0.5409,0.8150,0.0118
1779480149.675430,1.2500,1,transit,0.0200,0.0238,3.9994,-0.0057,-0.0006,-0.0006,-1.5706,-0.0009,5.0131,0.0194,3.9990,-1.4340,0.7427,3.0418,0.6591,0.5788,0.9673,-1.5860,0.0136,0.0197,2.0238,4.9994,1.4536,1.2811,1.9576,1.9376,1.9576,0.0154,1.6220,0.9576,0.0017,0.0000,0.7268,0.6405,0.9788,0.0000,0.0000,0.0000,-0.1329,-0.1159,-0.1936,0.5956,0.5247,0.7852,0.0109
1779480149.726977,1.3130,1,transit,0.0306,0.0281,3.9992,0.1026,-0.0028,-0.0021,-1.5707,-0.0009,5.0131,0.0194,3.9990,-1.4072,0.7662,3.0806,0.6527,0.5736,0.9632,-1.5854,0.0147,0.0305,2.0281,4.9992,1.4377,1.2619,1.9185,1.9129,1.9185,0.0147,1.6161,0.9185,0.0018,0.0000,0.7188,0.6309,0.9593,0.0000,0.0000,0.0000,-0.1100,-0.1153,-0.1931,0.6106,0.5157,0.7662,0.0102
1779480149.764547,1.3440,1,transit,0.0306,0.0281,3.9992,0.1026,-0.0028,-0.0021,-1.5707,-0.0009,5.0131,0.0194,3.9990,-1.3806,0.7896,3.1194,0.6456,0.5678,0.9555,-1.5848,0.0154,0.0305,2.0281,4.9992,1.4110,1.2385,1.8798,1.8775,1.8798,0.0140,1.6035,0.8798,0.0018,0.0000,0.7055,0.6193,0.9399,0.0000,0.0000,0.0000,-0.1086,-0.1141,-0.1915,0.5987,0.5051,0.7484,0.0096
1779480149.824553,1.4070,1,transit,0.0306,0.0281,3.9992,0.1026,-0.0028,-0.0021,-1.5707,-0.0009,5.0131,0.0194,3.9990,-1.3417,0.8238,3.1767,0.6344,0.5578,0.9378,-1.5835,0.0154,0.0305,2.0281,4.9992,1.3721,1.2043,1.8225,1.8257,1.8225,0.0127,1.5862,0.8225,0.0018,0.0000,0.6861,0.6022,0.9112,0.0000,0.0000,0.0000,-0.1064,-0.1121,-0.1880,0.5815,0.4900,0.7233,0.0085
1779480149.868060,1.4540,1,transit,0.0306,0.0281,3.9992,0.1026,-0.0028,-0.0021,-1.5707,-0.0009,5.0131,0.0194,3.9990,-1.3160,0.8463,3.2145,0.6270,0.5506,0.9238,-1.5832,0.0152,0.0305,2.0281,4.9992,1.3465,1.1818,1.7846,1.7916,1.7846,0.0124,1.5757,0.7846,0.0018,0.0000,0.6732,0.5909,0.8923,0.0000,0.0000,0.0000,-0.1049,-0.1107,-0.1852,0.5701,0.4802,0.7072,0.0083
1779480149.914860,1.5000,1,transit,0.0306,0.0281,3.9992,0.1026,-0.0028,-0.0021,-1.5707,-0.0009,5.0131,0.0194,3.9990,-1.2777,0.8798,3.2698,0.6162,0.5398,0.8993,-1.5822,0.0139,0.0305,2.0281,4.9992,1.3082,1.1483,1.7294,1.7407,1.7294,0.0115,1.5611,0.7294,0.0018,0.0000,0.6541,0.5741,0.8647,0.0000,0.0000,0.0000,-0.1027,-0.1085,-0.1803,0.5531,0.4656,0.6844,0.0077
1779480149.967732,1.5470,1,transit,0.0306,0.0281,3.9992,0.1026,-0.0028,-0.0021,-1.5707,-0.0009,5.0131,0.0194,3.9990,-1.2650,0.8910,3.2880,0.6126,0.5361,0.8900,-1.5820,0.0134,0.0305,2.0281,4.9992,1.2955,1.1371,1.7112,1.7237,1.7112,0.0112,1.5566,0.7112,0.0018,0.0000,0.6477,0.5686,0.8556,0.0000,0.0000,0.0000,-0.1020,-0.1078,-0.1784,0.5475,0.4608,0.6772,0.0075
1779480150.029182,1.6100,1,transit,0.1092,0.0323,3.9979,0.5429,-0.0063,-0.0061,-1.5700,0.0256,5.0131,0.0194,3.9990,-1.2276,0.9236,3.3413,0.6013,0.5243,0.8601,-1.5810,0.0109,0.1077,2.0323,4.9979,1.3353,1.1087,1.6566,1.7356,1.6566,0.0109,1.6067,0.6566,-0.0512,-0.0000,0.6677,0.5544,0.8283,0.0000,0.0000,0.0000,-0.0117,-0.1061,-0.1732,0.6048,0.4482,0.6550,0.0102
1779480150.070082,1.6570,1,transit,0.1092,0.0323,3.9979,0.5429,-0.0063,-0.0061,-1.5700,0.0256,5.0131,0.0194,3.9990,-1.2155,0.9341,3.3586,0.5973,0.5202,0.8498,-1.5810,0.0109,0.1077,2.0323,4.9979,1.3232,1.0981,1.6392,1.7195,1.6392,0.0109,1.6025,0.6392,-0.0512,-0.0000,0.6616,0.5491,0.8196,0.0000,0.0000,0.0000,-0.0109,-0.1053,-0.1712,0.5995,0.4437,0.6484,0.0102
1779480150.113580,1.6880,1,transit,0.1092,0.0323,3.9979,0.5429,-0.0063,-0.0061,-1.5700,0.0256,5.0131,0.0194,3.9990,-1.2155,0.9341,3.3586,0.5973,0.5202,0.8498,-1.5810,0.0109,0.1077,2.0323,4.9979,1.3232,1.0981,1.6392,1.7195,1.6392,0.0109,1.6025,0.6392,-0.0512,-0.0000,0.6616,0.5491,0.8196,0.0000,0.0000,0.0000,-0.0109,-0.1053,-0.1712,0.5995,0.4437,0.6484,0.0102
1779480150.176576,1.7500,1,transit,0.1092,0.0323,3.9979,0.5429,-0.0063,-0.0061,-1.5700,0.0256,5.0131,0.0194,3.9990,-1.2155,0.9341,3.3586,0.5973,0.5202,0.8498,-1.5810,0.0109,0.1077,2.0323,4.9979,1.3232,1.0981,1.6392,1.7195,1.6392,0.0109,1.6025,0.6392,-0.0512,-0.0000,0.6616,0.5491,0.8196,0.0000,0.0000,0.0000,-0.0109,-0.1053,-0.1712,0.5995,0.4437,0.6484,0.0102
1779480150.229183,1.8130,1,transit,0.1092,0.0323,3.9979,0.5429,-0.0063,-0.0061,-1.5700,0.0256,5.0131,0.0194,3.9990,-1.0897,1.0430,3.5306,0.5647,0.4788,0.7448,-1.5792,0.0058,0.1077,2.0323,4.9979,1.1974,0.9893,1.4672,1.5532,1.4672,0.0092,1.5681,0.4672,-0.0512,-0.0000,0.5987,0.4946,0.7336,0.0000,0.0000,0.0000,-0.0043,-0.0970,-0.1502,0.5431,0.3976,0.5834,0.0093
1779480150.271523,1.8600,1,transit,0.3310,0.0361,3.9963,1.2199,-0.0087,-0.0007,-1.4703,0.9133,5.0131,0.0194,3.9990,-1.0897,1.0430,3.5306,0.5647,0.4788,0.7448,-1.5792,0.0058,0.1303,2.0260,4.9963,1.2200,0.9830,1.4657,1.5667,1.4657,0.1089,1.7413,0.4657,-1.8174,-0.1832,0.6100,0.4915,0.7328,0.0000,0.0000,0.0000,0.1310,-0.0975,-0.1491,-1.0764,0.2107,0.5837,0.1779
1779480150.315369,1.8910,1,transit,0.3310,0.0361,3.9963,1.2199,-0.0087,-0.0007,-1.4703,0.9133,5.0131,0.0194,3.9990,-1.0897,1.0430,3.5306,0.5647,0.4788,0.7448,-1.5792,0.0058,0.1303,2.0260,4.9963,1.2200,0.9830,1.4657,1.5667,1.4657,0.1089,1.7413,0.4657,-1.8174,-0.1832,0.6100,0.4915,0.7328,0.0000,0.0000,0.0000,0.1310,-0.0975,-0.1491,-1.0764,0.2107,0.5837,0.1779
1779480150.377059,1.9540,1,transit,0.3310,0.0361,3.9963,1.2199,-0.0087,-0.0007,-1.4703,0.9133,5.0131,0.0194,3.9990,-1.0897,1.0430,3.5306,0.5647,0.4788,0.7448,-1.5792,0.0058,0.1303,2.0260,4.9963,1.2200,0.9830,1.4657,1.5667,1.4657,0.1089,1.7413,0.4657,-1.8174,-0.1832,0.6100,0.4915,0.7328,0.0000,0.0000,0.0000,0.1310,-0.0975,-0.1491,-1.0764,0.2107,0.5837,0.1779
1779480150.423573,2.0000,1,transit,0.3310,0.0361,3.9963,1.2199,-0.0087,-0.0007,-1.4703,0.9133,5.0131,0.0194,3.9990,-1.0897,1.0430,3.5306,0.5647,0.4788,0.7448,-1.5792,0.0058,0.1303,2.0260,4.9963,1.2200,0.9830,1.4657,1.5667,1.4657,0.1089,1.7413,0.4657,-1.8174,-0.1832,0.6100,0.4915,0.7328,0.0000,0.0000,0.0000,0.1310,-0.0975,-0.1491,-1.0764,0.2107,0.5837,0.1779
1779480150.476156,2.0630,1,transit,0.3310,0.0361,3.9963,1.2199,-0.0087,-0.0007,-1.1403,1.5716,5.0131,0.0194,3.9990,-1.0897,1.0430,3.5306,0.5647,0.4788,0.7448,-1.5792,0.0058,-0.5037,1.8536,4.9963,0.5860,0.8106,1.4657,1.0002,1.4657,0.4389,1.7413,0.4657,-2.8564,-1.3117,0.2930,0.4053,0.7328,0.0000,0.0000,0.0000,0.1310,-0.0975,-0.1491,-1.8487,-0.7630,0.5837,0.5077
1779480150.515171,2.0940,1,transit,0.7160,0.0399,3.9966,1.8797,-0.0123,0.0053,-1.1403,1.5716,5.0131,0.0194,3.9990,-0.9479,1.1615,3.7064,0.5147,0.4255,0.6280,-1.5710,0.0961,-0.1186,1.8574,4.9966,0.8292,0.6959,1.2902,1.0825,1.2902,0.4307,2.0066,0.2902,-2.8564,-1.3117,0.4146,0.3479,0.6451,0.0000,0.0000,0.0000,0.2730,-0.0876,-0.1245,-1.7997,-0.8724,0.5206,0.4921
1779480150.575819,2.1570,1,transit,0.7160,0.0399,3.9966,1.8797,-0.0123,0.0053,-1.1403,1.5716,5.0131,0.0194,3.9990,-0.9479,1.1615,3.7064,0.5147,0.4255,0.6280,-1.5710,0.0961,-0.1186,1.8574,4.9966,0.8292,0.6959,1.2902,1.0825,1.2902,0.4307,2.0066,0.2902,-2.8564,-1.3117,0.4146,0.3479,0.6451,0.0000,0.0000,0.0000,0.2730,-0.0876,-0.1245,-1.7997,-0.8724,0.5206,0.4921
1779480150.619305,2.2040,1,transit,0.7160,0.0399,3.9966,1.8797,-0.0123,0.0053,-1.1403,1.5716,5.0131,0.0194,3.9990,-0.9479,1.1615,3.7064,0.5147,0.4255,0.6280,-1.5710,0.0961,-0.1186,1.8574,4.9966,0.8292,0.6959,1.2902,1.0825,1.2902,0.4307,2.0066,0.2902,-2.8564,-1.3117,0.4146,0.3479,0.6451,0.0000,0.0000,0.0000,0.2730,-0.0876,-0.1245,-1.7997,-0.8724,0.5206,0.4921
1779480150.671778,2.2500,1,transit,0.7160,0.0399,3.9966,1.8797,-0.0123,0.0053,-1.1403,1.5716,5.0131,0.0194,3.9990,-0.9479,1.1615,3.7064,0.5147,0.4255,0.6280,-1.5710,0.0961,-0.1186,1.8574,4.9966,0.8292,0.6959,1.2902,1.0825,1.2902,0.4307,2.0066,0.2902,-2.8564,-1.3117,0.4146,0.3479,0.6451,0.0000,0.0000,0.0000,0.2730,-0.0876,-0.1245,-1.7997,-0.8724,0.5206,0.4921
1779480150.728043,2.3130,1,transit,0.7160,0.0399,3.9966,1.8797,-0.0123,0.0053,-1.1403,1.5716,5.0131,0.0194,3.9990,-0.9479,1.1615,3.7064,0.5147,0.4255,0.6280,-1.5710,0.0961,-0.1186,1.8574,4.9966,0.8292,0.6959,1.2902,1.0825,1.2902,0.4307,2.0066,0.2902,-2.8564,-1.3117,0.4146,0.3479,0.6451,0.0000,0.0000,0.0000,0.2730,-0.0876,-0.1245,-1.7997,-0.8724,0.5206,0.4921
1779480150.765588,2.3440,1,transit,1.2457,0.0438,3.9982,2.3700,-0.0166,0.0115,-0.7705,1.2604,5.0131,0.0194,3.9990,-0.8455,1.2594,3.8568,0.2193,0.2876,0.5345,-1.4914,0.4998,-0.1894,1.4368,4.9982,0.6561,0.1774,1.1414,0.6797,1.1414,0.7209,2.4189,0.1414,-1.7557,-1.8089,0.3281,0.0887,0.5707,0.0000,0.0000,0.0000,0.4302,-0.0608,-0.1046,-0.9773,-1.7449,0.4661,0.6528
1779480150.822756,2.4070,1,transit,1.2457,0.0438,3.9982,2.3700,-0.0166,0.0115,-0.7705,1.2604,5.0131,0.0194,3.9990,-0.8455,1.2594,3.8568,0.2193,0.2876,0.5345,-1.4914,0.4998,-0.1894,1.4368,4.9982,0.6561,0.1774,1.1414,0.6797,1.1414,0.7209,2.4189,0.1414,-1.7557,-1.8089,0.3281,0.0887,0.5707,0.0000,0.0000,0.0000,0.4302,-0.0608,-0.1046,-0.9773,-1.7449,0.4661,0.6528
1779480150.866305,2.4540,1,transit,1.2457,0.0438,3.9982,2.3700,-0.0166,0.0115,-0.7705,1.2604,5.0131,0.0194,3.9990,-0.8455,1.2594,3.8568,0.2193,0.2876,0.5345,-1.4914,0.4998,-0.1894,1.4368,4.9982,0.6561,0.1774,1.1414,0.6797,1.1414,0.7209,2.4189,0.1414,-1.7557,-1.8089,0.3281,0.0887,0.5707,0.0000,0.0000,0.0000,0.4302,-0.0608,-0.1046,-0.9773,-1.7449,0.4661,0.6528
1779480150.918983,2.5000,1,transit,1.2457,0.0438,3.9982,2.3700,-0.0166,0.0115,-0.7705,1.2604,5.0131,0.0194,3.9990,-0.8455,1.2594,3.8568,0.2193,0.2876,0.5345,-1.4914,0.4998,-0.1894,1.4368,4.9982,0.6561,0.1774,1.1414,0.6797,1.1414,0.7209,2.4189,0.1414,-1.7557,-1.8089,0.3281,0.0887,0.5707,0.0000,0.0000,0.0000,0.4302,-0.0608,-0.1046,-0.9773,-1.7449,0.4661,0.6528
1779480150.970741,2.5470,1,transit,1.2457,0.0438,3.9982,2.3700,-0.0166,0.0115,-0.5014,0.9104,5.0131,0.0194,3.9990,-0.8455,1.2594,3.8568,0.2193,0.2876,0.5345,-1.3038,0.8042,-0.5081,1.0051,4.9982,0.3375,-0.2542,1.1414,0.4225,1.1414,0.8023,2.4189,0.1414,-0.8752,-1.5966,0.1687,-0.1271,0.5707,0.0000,0.0000,0.0000,0.4302,-0.0608,-0.1046,-0.2763,-1.7845,0.4661,0.6525
1779480151.025014,2.6100,1,transit,1.8531,0.0480,4.0001,2.5188,-0.0169,0.0072,-0.5014,0.9104,5.0131,0.0194,3.9990,-0.8498,1.2965,3.9850,-0.2917,-0.0528,0.4615,-1.3038,0.8042,0.0993,1.0094,5.0001,0.9491,-0.2872,1.0151,0.9916,1.0151,0.8023,2.9774,0.0151,-0.8752,-1.5966,0.4746,-0.1436,0.5076,0.0000,0.0000,0.0000,0.5621,0.0072,-0.0909,0.1615,-1.7330,0.4167,0.6525
