t,x,y,z,vx,vy,vz,yaw,yaw_rate,x_sp,y_sp,z_sp,er_L,et_L
7.32000,7.100208,-2.532137,2.955493,1.045957,1.219196,0.000403,1.256679,0.401311,7.928941,-0.791580,2.956111,0.023523,-1.940981
7.34000,7.100208,-2.532137,2.955493,1.045957,1.219196,0.000403,1.256679,0.401311,7.935599,-0.760280,2.956111,0.023523,-1.972981
7.36000,7.100208,-2.532137,2.955493,1.045957,1.219196,0.000403,1.256679,0.401311,7.942006,-0.728928,2.956111,0.023523,-2.004981
7.38000,7.100208,-2.532137,2.955493,1.045957,1.219196,0.000403,1.256679,0.401311,7.948162,-0.697526,2.956111,0.023523,-2.036981
7.40000,7.100208,-2.532137,2.955493,1.045957,1.219196,0.000403,1.256679,0.401311,7.954067,-0.666076,2.956111,0.023523,-2.068981
7.42000,7.100208,-2.532137,2.955493,1.045957,1.219196,0.000403,1.256679,0.401311,7.959720,-0.634579,2.956111,0.023523,-2.100981
7.44000,7.100208,-2.532137,2.955493,1.045957,1.219196,0.000403,1.256679,0.401311,7.965121,-0.603038,2.956111,0.023523,-2.132981
7.46000,7.100208,-2.532137,2.955493,1.045957,1.219196,0.000403,1.256679,0.401311,7.970270,-0.571455,2.956111,0.023523,-2.164981
7.48000,7.100208,-2.532137,2.955493,1.045957,1.219196,0.000403,1.356354,0.398863,7.975166,-0.539832,2.956111,0.023523,-2.196981
7.50000,7.100208,-2.532137,2.955493,1.045957,1.219196,0.000403,1.356354,0.398863,7.979808,-0.508171,2.956111,0.023523,-2.228981
7.52000,7.342993,-2.212181,2.955474,0.920008,1.319523,0.000482,1.356354,0.398863,7.984197,-0.476473,2.956111,0.023606,-1.861525
7.54000,7.342993,-2.212181,2.955474,0.920008,1.319523,0.000482,1.356354,0.398863,7.988333,-0.444742,2.956111,0.023606,-1.893525
7.56000,7.342993,-2.212181,2.955474,0.920008,1.319523,0.000482,1.356354,0.398863,7.992214,-0.412978,2.956111,0.023606,-1.925525
7.58000,7.342993,-2.212181,2.955474,0.920008,1.319523,0.000482,1.356354,0.398863,7.995841,-0.381184,2.956111,0.023606,-1.957525
7.60000,7.342993,-2.212181,2.955474,0.920008,1.319523,0.000482,1.356354,0.398863,7.999214,-0.349363,2.956111,0.023606,-1.989525
7.62000,7.342993,-2.212181,2.955474,0.920008,1.319523,0.000482,1.356354,0.398863,8.002332,-0.317515,2.956111,0.023606,-2.021525
7.64000,7.342993,-2.212181,2.955474,0.920008,1.319523,0.000482,1.356354,0.398863,8.005195,-0.285643,2.956111,0.023606,-2.053525
7.66000,7.342993,-2.212181,2.955474,0.920008,1.319523,0.000482,1.356354,0.398863,8.007803,-0.253750,2.956111,0.023606,-2.085525
7.68000,7.342993,-2.212181,2.955474,0.920008,1.319523,0.000482,1.356354,0.398863,8.010156,-0.221837,2.956111,0.023606,-2.117525
7.70000,7.342993,-2.212181,2.955474,0.920008,1.319523,0.000482,1.356354,0.398863,8.012253,-0.189906,2.956111,0.023606,-2.149525
7.72000,7.342993,-2.212181,2.955474,0.920008,1.319523,0.000482,1.455937,0.395339,8.014095,-0.157959,2.956111,0.023606,-2.181525
7.74000,7.552566,-1.868920,2.955456,0.784478,1.405452,0.000569,1.455937,0.395339,8.015681,-0.125998,2.956111,0.023266,-1.813521
7.76000,7.552566,-1.868920,2.955456,0.784478,1.405452,0.000569,1.455937,0.395339,8.017012,-0.094026,2.956111,0.023266,-1.845521
7.78000,7.552566,-1.868920,2.955456,0.784478,1.405452,0.000569,1.455937,0.395339,8.018087,-0.062044,2.956111,0.023266,-1.877521
7.80000,7.552566,-1.868920,2.955456,0.784478,1.405452,0.000569,1.455937,0.395339,8.018906,-0.030055,2.956111,0.023266,-1.909521
7.82000,7.552566,-1.868920,2.955456,0.784478,1.405452,0.000569,1.455937,0.395339,8.019469,0.001940,2.956111,0.023266,-1.941521
7.84000,7.552566,-1.868920,2.955456,0.784478,1.405452,0.000569,1.455937,0.395339,8.019776,0.033939,2.956111,0.023266,-1.973521
7.86000,7.552566,-1.868920,2.955456,0.784478,1.405452,0.000569,1.455937,0.395339,8.019827,0.065939,2.956111,0.023266,-2.005521
7.88000,7.552566,-1.868920,2.955456,0.784478,1.405452,0.000569,1.455937,0.395339,8.019621,0.097938,2.956111,0.023266,-2.037521
7.90000,7.552566,-1.868920,2.955456,0.784478,1.405452,0.000569,1.455937,0.395339,8.019160,0.129935,2.956111,0.023266,-2.069521
7.92000,7.552566,-1.868920,2.955456,0.784478,1.405452,0.000569,1.455937,0.395339,8.018443,0.161926,2.956111,0.023266,-2.101521
7.94000,7.552566,-1.868920,2.955456,0.784478,1.405452,0.000569,1.455937,0.395339,8.017471,0.193912,2.956111,0.023266,-2.133521
7.96000,7.552566,-1.868920,2.955456,0.784478,1.405452,0.000569,1.455937,0.395339,8.016242,0.225888,2.956111,0.023266,-2.165521
7.98000,7.552566,-1.868920,2.955456,0.784478,1.405452,0.000569,1.554146,0.392287,8.014757,0.257853,2.956111,0.023266,-2.197521
8.00000,7.726591,-1.507765,2.955445,0.641545,1.474704,0.000499,1.554146,0.392287,8.013017,0.289806,2.956111,0.023226,-1.830777
8.02000,7.726591,-1.507765,2.955445,0.641545,1.474704,0.000499,1.554146,0.392287,8.011021,0.321743,2.956111,0.023226,-1.862777
8.04000,7.726591,-1.507765,2.955445,0.641545,1.474704,0.000499,1.554146,0.392287,8.008770,0.353664,2.956111,0.023226,-1.894777
8.06000,7.726591,-1.507765,2.955445,0.641545,1.474704,0.000499,1.554146,0.392287,8.006264,0.385566,2.956111,0.023226,-1.926777
8.08000,7.726591,-1.507765,2.955445,0.641545,1.474704,0.000499,1.554146,0.392287,8.003502,0.417446,2.956111,0.023226,-1.958777
8.10000,7.726591,-1.507765,2.955445,0.641545,1.474704,0.000499,1.554146,0.392287,8.000486,0.449304,2.956111,0.023226,-1.990777
8.12000,7.726591,-1.507765,2.955445,0.641545,1.474704,0.000499,1.554146,0.392287,7.997214,0.481136,2.956111,0.023226,-2.022777
8.14000,7.726591,-1.507765,2.955445,0.641545,1.474704,0.000499,1.554146,0.392287,7.993689,0.512941,2.956111,0.023226,-2.054777
8.16000,7.726591,-1.507765,2.955445,0.641545,1.474704,0.000499,1.554146,0.392287,7.989908,0.544717,2.956111,0.023226,-2.086777
8.18000,7.726591,-1.507765,2.955445,0.641545,1.474704,0.000499,1.554146,0.392287,7.985874,0.576461,2.956111,0.023226,-2.118777
8.20000,7.726591,-1.507765,2.955445,0.641545,1.474704,0.000499,1.554146,0.392287,7.981586,0.608173,2.956111,0.023226,-2.150777
8.22000,7.726591,-1.507765,2.955445,0.641545,1.474704,0.000499,1.653522,0.401429,7.977044,0.639849,2.956111,0.023226,-2.182777
8.24000,7.866107,-1.128002,2.955431,0.490733,1.529494,0.000641,1.653522,0.401429,7.972249,0.671487,2.956111,0.024472,-1.812427
8.26000,7.866107,-1.128002,2.955431,0.490733,1.529494,0.000641,1.653522,0.401429,7.967202,0.703087,2.956111,0.024472,-1.844427
8.28000,7.866107,-1.128002,2.955431,0.490733,1.529494,0.000641,1.653522,0.401429,7.961901,0.734645,2.956111,0.024472,-1.876427
8.30000,7.866107,-1.128002,2.955431,0.490733,1.529494,0.000641,1.653522,0.401429,7.956348,0.766159,2.956111,0.024472,-1.908427
8.32000,7.866107,-1.128002,2.955431,0.490733,1.529494,0.000641,1.653522,0.401429,7.950544,0.797628,2.956111,0.024472,-1.940427
8.34000,7.866107,-1.128002,2.955431,0.490733,1.529494,0.000641,1.653522,0.401429,7.944487,0.829050,2.956111,0.024472,-1.972427
8.36000,7.866107,-1.128002,2.955431,0.490733,1.529494,0.000641,1.653522,0.401429,7.938180,0.860422,2.956111,0.024472,-2.004427
8.38000,7.866107,-1.128002,2.955431,0.490733,1.529494,0.000641,1.653522,0.401429,7.931622,0.891742,2.956111,0.024472,-2.036427
8.40000,7.866107,-1.128002,2.955431,0.490733,1.529494,0.000641,1.653522,0.401429,7.924813,0.923010,2.956111,0.024472,-2.068427
8.42000,7.866107,-1.128002,2.955431,0.490733,1.529494,0.000641,1.653522,0.401429,7.917755,0.954221,2.956111,0.024472,-2.100427
8.44000,7.866107,-1.128002,2.955431,0.490733,1.529494,0.000641,1.653522,0.401429,7.910447,0.985376,2.956111,0.024472,-2.132427
8.46000,7.866107,-1.128002,2.955431,0.490733,1.529494,0.000641,1.653522,0.401429,7.902890,1.016470,2.956111,0.024472,-2.164427
8.48000,7.866107,-1.128002,2.955431,0.490733,1.529494,0.000641,1.653522,0.401429,7.895084,1.047504,2.956111,0.024472,-2.196427
8.50000,7.866107,-1.128002,2.955431,0.490733,1.529494,0.000641,1.753913,0.401569,7.887031,1.078474,2.956111,0.024472,-2.228427
8.52000,7.966352,-0.739015,2.955437,0.335314,1.569507,0.000633,1.753913,0.401569,7.878730,1.109378,2.956111,0.025856,-1.861078
8.54000,7.966352,-0.739015,2.955437,0.335314,1.569507,0.000633,1.753913,0.401569,7.870182,1.140215,2.956111,0.025856,-1.893078
8.56000,7.966352,-0.739015,2.955437,0.335314,1.569507,0.000633,1.753913,0.401569,7.861388,1.170983,2.956111,0.025856,-1.925078
8.58000,7.966352,-0.739015,2.955437,0.335314,1.569507,0.000633,1.753913,0.401569,7.852347,1.201679,2.956111,0.025856,-1.957078
8.60000,7.966352,-0.739015,2.955437,0.335314,1.569507,0.000633,1.753913,0.401569,7.843062,1.232303,2.956111,0.025856,-1.989078
8.62000,7.966352,-0.739015,2.955437,0.335314,1.569507,0.000633,1.753913,0.401569,7.833532,1.262850,2.956111,0.025856,-2.021078
8.64000,7.966352,-0.739015,2.955437,0.335314,1.569507,0.000633,1.753913,0.401569,7.823757,1.293321,2.956111,0.025856,-2.053078
8.66000,7.966352,-0.739015,2.955437,0.335314,1.569507,0.000633,1.753913,0.401569,7.813740,1.323712,2.956111,0.025856,-2.085078
8.68000,7.966352,-0.739015,2.955437,0.335314,1.569507,0.000633,1.753913,0.401569,7.803479,1.354023,2.956111,0.025856,-2.117078
8.70000,7.966352,-0.739015,2.955437,0.335314,1.569507,0.000633,1.753913,0.401569,7.792976,1.384250,2.956111,0.025856,-2.149078
8.72000,7.966352,-0.739015,2.955437,0.335314,1.569507,0.000633,1.854590,0.404862,7.782232,1.414392,2.956111,0.025856,-2.181078
8.74000,8.027002,-0.341999,2.955423,0.175718,1.595792,0.000517,1.854590,0.404862,7.771247,1.444448,2.956111,0.026911,-1.813923
8.76000,8.027002,-0.341999,2.955423,0.175718,1.595792,0.000517,1.854590,0.404862,7.760022,1.474414,2.956111,0.026911,-1.845923
8.78000,8.027002,-0.341999,2.955423,0.175718,1.595792,0.000517,1.854590,0.404862,7.748558,1.504290,2.956111,0.026911,-1.877923
8.80000,8.027002,-0.341999,2.955423,0.175718,1.595792,0.000517,1.854590,0.404862,7.736855,1.534073,2.956111,0.026911,-1.909923
8.82000,8.027002,-0.341999,2.955423,0.175718,1.595792,0.000517,1.854590,0.404862,7.724914,1.563762,2.956111,0.026911,-1.941923
8.84000,8.027002,-0.341999,2.955423,0.175718,1.595792,0.000517,1.854590,0.404862,7.712736,1.593354,2.956111,0.026911,-1.973923
8.86000,8.027002,-0.341999,2.955423,0.175718,1.595792,0.000517,1.854590,0.404862,7.700322,1.622847,2.956111,0.026911,-2.005923
8.88000,8.027002,-0.341999,2.955423,0.175718,1.595792,0.000517,1.854590,0.404862,7.687672,1.652241,2.956111,0.026911,-2.037923
8.90000,8.027002,-0.341999,2.955423,0.175718,1.595792,0.000517,1.854590,0.404862,7.674787,1.681532,2.956111,0.026911,-2.069923
8.92000,8.027002,-0.341999,2.955423,0.175718,1.595792,0.000517,1.854590,0.404862,7.661668,1.710719,2.956111,0.026911,-2.101923
8.94000,8.027002,-0.341999,2.955423,0.175718,1.595792,0.000517,1.854590,0.404862,7.648317,1.739801,2.956111,0.026911,-2.133923
8.96000,8.027002,-0.341999,2.955423,0.175718,1.595792,0.000517,1.854590,0.404862,7.634733,1.768774,2.956111,0.026911,-2.165923
8.98000,8.047654,0.060181,2.955410,0.013442,1.608667,0.000569,1.957130,0.410126,7.620917,1.797638,2.956111,0.027818,-1.797785
9.00000,8.047654,0.060181,2.955410,0.013442,1.608667,0.000569,1.957130,0.410126,7.606872,1.826391,2.956111,0.027818,-1.829785
9.02000,8.047654,0.060181,2.955410,0.013442,1.608667,0.000569,1.957130,0.410126,7.592596,1.855030,2.956111,0.027818,-1.861785
9.04000,8.047654,0.060181,2.955410,0.013442,1.608667,0.000569,1.957130,0.410126,7.578093,1.883555,2.956111,0.027818,-1.893785
9.06000,8.047654,0.060181,2.955410,0.013442,1.608667,0.000569,1.957130,0.410126,7.563361,1.911962,2.956111,0.027818,-1.925785
9.08000,8.047654,0.060181,2.955410,0.013442,1.608667,0.000569,1.957130,0.410126,7.548402,1.940250,2.956111,0.027818,-1.957785
9.10000,8.047654,0.060181,2.955410,0.013442,1.608667,0.000569,1.957130,0.410126,7.533218,1.968418,2.956111,0.027818,-1.989785
9.12000,8.047654,0.060181,2.955410,0.013442,1.608667,0.000569,1.957130,0.410126,7.517809,1.996464,2.956111,0.027818,-2.021785
9.14000,8.047654,0.060181,2.955410,0.013442,1.608667,0.000569,1.957130,0.410126,7.502176,2.024385,2.956111,0.027818,-2.053785
9.16000,8.047654,0.060181,2.955410,0.013442,1.608667,0.000569,1.957130,0.410126,7.486320,2.052181,2.956111,0.027818,-2.085785
9.18000,8.047654,0.060181,2.955410,0.013442,1.608667,0.000569,1.957130,0.410126,7.470242,2.079848,2.956111,0.027818,-2.117785
9.20000,8.047654,0.060181,2.955410,0.013442,1.608667,0.000569,1.957130,0.410126,7.453944,2.107387,2.956111,0.027818,-2.149785
9.22000,8.047654,0.060181,2.955410,0.013442,1.608667,0.000569,1.957130,0.410126,7.437425,2.134793,2.956111,0.027818,-2.181785
9.24000,8.047654,0.060181,2.955410,0.013442,1.608667,0.000569,2.058539,0.392528,7.420688,2.162067,2.956111,0.027818,-2.213785
9.26000,8.029028,0.461529,2.955482,-0.147585,1.602706,0.000762,2.058539,0.392528,7.403734,2.189206,2.956111,0.029616,-1.846707
9.28000,8.029028,0.461529,2.955482,-0.147585,1.602706,0.000762,2.058539,0.392528,7.386562,2.216209,2.956111,0.029616,-1.878707
9.30000,8.029028,0.461529,2.955482,-0.147585,1.602706,0.000762,2.058539,0.392528,7.369176,2.243073,2.956111,0.029616,-1.910707
9.32000,8.029028,0.461529,2.955482,-0.147585,1.602706,0.000762,2.058539,0.392528,7.351575,2.269798,2.956111,0.029616,-1.942707
9.34000,8.029028,0.461529,2.955482,-0.147585,1.602706,0.000762,2.058539,0.392528,7.333760,2.296381,2.956111,0.029616,-1.974707
9.36000,8.029028,0.461529,2.955482,-0.147585,1.602706,0.000762,2.058539,0.392528,7.315734,2.322820,2.956111,0.029616,-2.006707
9.38000,8.029028,0.461529,2.955482,-0.147585,1.602706,0.000762,2.058539,0.392528,7.297496,2.349114,2.956111,0.029616,-2.038707
9.40000,8.029028,0.461529,2.955482,-0.147585,1.602706,0.000762,2.058539,0.392528,7.279049,2.375262,2.956111,0.029616,-2.070707
9.42000,8.029028,0.461529,2.955482,-0.147585,1.602706,0.000762,2.058539,0.392528,7.260394,2.401261,2.956111,0.029616,-2.102707
9.44000,8.029028,0.461529,2.955482,-0.147585,1.602706,0.000762,2.058539,0.392528,7.241531,2.427110,2.956111,0.029616,-2.134707
9.46000,8.029028,0.461529,2.955482,-0.147585,1.602706,0.000762,2.058539,0.392528,7.222461,2.452808,2.956111,0.029616,-2.166707
9.48000,8.029028,0.461529,2.955482,-0.147585,1.602706,0.000762,2.154852,0.383812,7.203187,2.478352,2.956111,0.029616,-2.198707
9.50000,8.029028,0.461529,2.955482,-0.147585,1.602706,0.000762,2.154852,0.383812,7.183709,2.503741,2.956111,0.029616,-2.230707
9.52000,7.971516,0.857801,2.955575,-0.306168,1.578205,0.000656,2.154852,0.383812,7.164028,2.528973,2.956111,0.032139,-1.865195
9.54000,7.971516,0.857801,2.955575,-0.306168,1.578205,0.000656,2.154852,0.383812,7.144147,2.554047,2.956111,0.032139,-1.897195
9.56000,7.971516,0.857801,2.955575,-0.306168,1.578205,0.000656,2.154852,0.383812,7.124065,2.578962,2.956111,0.032139,-1.929195
9.58000,7.971516,0.857801,2.955575,-0.306168,1.578205,0.000656,2.154852,0.383812,7.103785,2.603714,2.956111,0.032139,-1.961195
9.60000,7.971516,0.857801,2.955575,-0.306168,1.578205,0.000656,2.154852,0.383812,7.083307,2.628304,2.956111,0.032139,-1.993195
9.62000,7.971516,0.857801,2.955575,-0.306168,1.578205,0.000656,2.154852,0.383812,7.062633,2.652729,2.956111,0.032139,-2.025195
9.64000,7.971516,0.857801,2.955575,-0.306168,1.578205,0.000656,2.154852,0.383812,7.041765,2.676988,2.956111,0.032139,-2.057195
9.66000,7.971516,0.857801,2.955575,-0.306168,1.578205,0.000656,2.154852,0.383812,7.020703,2.701080,2.956111,0.032139,-2.089195
9.68000,7.971516,0.857801,2.955575,-0.306168,1.578205,0.000656,2.154852,0.383812,6.999449,2.725002,2.956111,0.032139,-2.121195
9.70000,7.971516,0.857801,2.955575,-0.306168,1.578205,0.000656,2.154852,0.383812,6.978004,2.748753,2.956111,0.032139,-2.153195
9.72000,7.971516,0.857801,2.955575,-0.306168,1.578205,0.000656,2.154852,0.383812,6.956370,2.772332,2.956111,0.032139,-2.185195
9.74000,7.971516,0.857801,2.955575,-0.306168,1.578205,0.000656,2.253800,0.405825,6.934548,2.795737,2.956111,0.032139,-2.217195
9.76000,7.875008,1.245723,2.955626,-0.464276,1.540685,0.000550,2.253800,0.405825,6.912540,2.818967,2.956111,0.034481,-1.852594
9.78000,7.875008,1.245723,2.955626,-0.464276,1.540685,0.000550,2.253800,0.405825,6.890346,2.842020,2.956111,0.034481,-1.884594
9.80000,7.875008,1.245723,2.955626,-0.464276,1.540685,0.000550,2.253800,0.405825,6.867969,2.864894,2.956111,0.034481,-1.916594
9.82000,7.875008,1.245723,2.955626,-0.464276,1.540685,0.000550,2.253800,0.405825,6.845409,2.887589,2.956111,0.034481,-1.948594
9.84000,7.875008,1.245723,2.955626,-0.464276,1.540685,0.000550,2.253800,0.405825,6.822669,2.910103,2.956111,0.034481,-1.980594
9.86000,7.875008,1.245723,2.955626,-0.464276,1.540685,0.000550,2.253800,0.405825,6.799749,2.932434,2.956111,0.034481,-2.012594
9.88000,7.875008,1.245723,2.955626,-0.464276,1.540685,0.000550,2.253800,0.405825,6.776651,2.954581,2.956111,0.034481,-2.044594
9.90000,7.875008,1.245723,2.955626,-0.464276,1.540685,0.000550,2.253800,0.405825,6.753377,2.976543,2.956111,0.034481,-2.076594
9.92000,7.875008,1.245723,2.955626,-0.464276,1.540685,0.000550,2.253800,0.405825,6.729928,2.998317,2.956111,0.034481,-2.108594
9.94000,7.875008,1.245723,2.955626,-0.464276,1.540685,0.000550,2.253800,0.405825,6.706306,3.019904,2.956111,0.034481,-2.140594
9.96000,7.875008,1.245723,2.955626,-0.464276,1.540685,0.000550,2.253800,0.405825,6.682511,3.041300,2.956111,0.034481,-2.172594
9.98000,7.875008,1.245723,2.955626,-0.464276,1.540685,0.000550,2.355522,0.405245,6.658546,3.062506,2.956111,0.034481,-2.204594
10.00000,7.740384,1.621360,2.955664,-0.617860,1.488446,0.000494,2.355522,0.405245,6.634413,3.083519,2.956111,0.036315,-1.840905
10.02000,7.740384,1.621360,2.955664,-0.617860,1.488446,0.000494,2.355522,0.405245,6.610111,3.104339,2.956111,0.036315,-1.872905
10.04000,7.740384,1.621360,2.955664,-0.617860,1.488446,0.000494,2.355522,0.405245,6.585645,3.124963,2.956111,0.036315,-1.904905
10.06000,7.740384,1.621360,2.955664,-0.617860,1.488446,0.000494,2.355522,0.405245,6.561014,3.145391,2.956111,0.036315,-1.936905
10.08000,7.740384,1.621360,2.955664,-0.617860,1.488446,0.000494,2.355522,0.405245,6.536220,3.165622,2.956111,0.036315,-1.968905
10.10000,7.740384,1.621360,2.955664,-0.617860,1.488446,0.000494,2.355522,0.405245,6.511265,3.185653,2.956111,0.036315,-2.000905
10.12000,7.740384,1.621360,2.955664,-0.617860,1.488446,0.000494,2.355522,0.405245,6.486151,3.205484,2.956111,0.036315,-2.032905
10.14000,7.740384,1.621360,2.955664,-0.617860,1.488446,0.000494,2.355522,0.405245,6.460879,3.225113,2.956111,0.036315,-2.064905
10.16000,7.740384,1.621360,2.955664,-0.617860,1.488446,0.000494,2.355522,0.405245,6.435451,3.244540,2.956111,0.036315,-2.096905
10.18000,7.740384,1.621360,2.955664,-0.617860,1.488446,0.000494,2.355522,0.405245,6.409868,3.263763,2.956111,0.036315,-2.128905
10.20000,7.740384,1.621360,2.955664,-0.617860,1.488446,0.000494,2.355522,0.405245,6.384132,3.282780,2.956111,0.036315,-2.160905
10.22000,7.740384,1.621360,2.955664,-0.617860,1.488446,0.000494,2.355522,0.405245,6.358245,3.301591,2.956111,0.036315,-2.192905
10.24000,7.740384,1.621360,2.955664,-0.617860,1.488446,0.000494,2.355522,0.405245,6.332208,3.320194,2.956111,0.036315,-2.224905
10.26000,7.565910,1.986425,2.955690,-0.768617,1.421605,0.000450,2.458291,0.401139,6.306023,3.338589,2.956111,0.037323,-1.855813
10.28000,7.565910,1.986425,2.955690,-0.768617,1.421605,0.000450,2.458291,0.401139,6.279692,3.356773,2.956111,0.037323,-1.887813
10.30000,7.565910,1.986425,2.955690,-0.768617,1.421605,0.000450,2.458291,0.401139,6.253216,3.374746,2.956111,0.037323,-1.919813
10.32000,7.565910,1.986425,2.955690,-0.768617,1.421605,0.000450,2.458291,0.401139,6.226598,3.392507,2.956111,0.037323,-1.951813
10.34000,7.565910,1.986425,2.955690,-0.768617,1.421605,0.000450,2.458291,0.401139,6.199838,3.410054,2.956111,0.037323,-1.983813
10.36000,7.565910,1.986425,2.955690,-0.768617,1.421605,0.000450,2.458291,0.401139,6.172938,3.427386,2.956111,0.037323,-2.015813
10.38000,7.565910,1.986425,2.955690,-0.768617,1.421605,0.000450,2.458291,0.401139,6.145901,3.444503,2.956111,0.037323,-2.047813
10.40000,7.565910,1.986425,2.955690,-0.768617,1.421605,0.000450,2.458291,0.401139,6.118728,3.461403,2.956111,0.037323,-2.079813
10.42000,7.565910,1.986425,2.955690,-0.768617,1.421605,0.000450,2.458291,0.401139,6.091420,3.478085,2.956111,0.037323,-2.111813
10.44000,7.565910,1.986425,2.955690,-0.768617,1.421605,0.000450,2.458291,0.401139,6.063980,3.494548,2.956111,0.037323,-2.143813
10.46000,7.565910,1.986425,2.955690,-0.768617,1.421605,0.000450,2.458291,0.401139,6.036409,3.510791,2.956111,0.037323,-2.175813
10.48000,7.565910,1.986425,2.955690,-0.768617,1.421605,0.000450,2.557770,0.390690,6.008709,3.526813,2.956111,0.037323,-2.207813
10.50000,7.356101,2.330910,2.955705,-0.908687,1.339035,0.000457,2.557770,0.390690,5.980881,3.542612,2.956111,0.037878,-1.840055
10.52000,7.356101,2.330910,2.955705,-0.908687,1.339035,0.000457,2.557770,0.390690,5.952928,3.558189,2.956111,0.037878,-1.872055
10.54000,7.356101,2.330910,2.955705,-0.908687,1.339035,0.000457,2.557770,0.390690,5.924852,3.573541,2.956111,0.037878,-1.904055
10.56000,7.356101,2.330910,2.955705,-0.908687,1.339035,0.000457,2.557770,0.390690,5.896653,3.588669,2.956111,0.037878,-1.936055
10.58000,7.356101,2.330910,2.955705,-0.908687,1.339035,0.000457,2.557770,0.390690,5.868335,3.603570,2.956111,0.037878,-1.968055
10.60000,7.356101,2.330910,2.955705,-0.908687,1.339035,0.000457,2.557770,0.390690,5.839898,3.618245,2.956111,0.037878,-2.000055
10.62000,7.356101,2.330910,2.955705,-0.908687,1.339035,0.000457,2.557770,0.390690,5.811344,3.632691,2.956111,0.037878,-2.032055
10.64000,7.356101,2.330910,2.955705,-0.908687,1.339035,0.000457,2.557770,0.390690,5.782676,3.646908,2.956111,0.037878,-2.064055
10.66000,7.356101,2.330910,2.955705,-0.908687,1.339035,0.000457,2.557770,0.390690,5.753895,3.660896,2.956111,0.037878,-2.096055
10.68000,7.356101,2.330910,2.955705,-0.908687,1.339035,0.000457,2.557770,0.390690,5.725004,3.674653,2.956111,0.037878,-2.128055
10.70000,7.356101,2.330910,2.955705,-0.908687,1.339035,0.000457,2.557770,0.390690,5.696003,3.688178,2.956111,0.037878,-2.160055
10.72000,7.356101,2.330910,2.955705,-0.908687,1.339035,0.000457,2.557770,0.390690,5.666894,3.701471,2.956111,0.037878,-2.192055
10.74000,7.356101,2.330910,2.955705,-0.908687,1.339035,0.000457,2.656733,0.392943,5.637681,3.714531,2.956111,0.037878,-2.224055
10.76000,7.112302,2.653567,2.955675,-1.039580,1.242219,0.000261,2.656733,0.392943,5.608363,3.727356,2.956111,0.038451,-1.855302
10.78000,7.112302,2.653567,2.955675,-1.039580,1.242219,0.000261,2.656733,0.392943,5.578944,3.739947,2.956111,0.038451,-1.887302
10.80000,7.112302,2.653567,2.955675,-1.039580,1.242219,0.000261,2.656733,0.392943,5.549426,3.752302,2.956111,0.038451,-1.919302
10.82000,7.112302,2.653567,2.955675,-1.039580,1.242219,0.000261,2.656733,0.392943,5.519809,3.764420,2.956111,0.038451,-1.951302
10.84000,7.112302,2.653567,2.955675,-1.039580,1.242219,0.000261,2.656733,0.392943,5.490097,3.776301,2.956111,0.038451,-1.983302
10.86000,7.112302,2.653567,2.955675,-1.039580,1.242219,0.000261,2.656733,0.392943,5.460290,3.787944,2.956111,0.038451,-2.015302
10.88000,7.112302,2.653567,2.955675,-1.039580,1.242219,0.000261,2.656733,0.392943,5.430391,3.799348,2.956111,0.038451,-2.047302
10.90000,7.112302,2.653567,2.955675,-1.039580,1.242219,0.000261,2.656733,0.392943,5.400402,3.810513,2.956111,0.038451,-2.079302
10.92000,7.112302,2.653567,2.955675,-1.039580,1.242219,0.000261,2.656733,0.392943,5.370324,3.821437,2.956111,0.038451,-2.111302
10.94000,7.112302,2.653567,2.955675,-1.039580,1.242219,0.000261,2.656733,0.392943,5.340161,3.832120,2.956111,0.038451,-2.143302
10.96000,7.112302,2.653567,2.955675,-1.039580,1.242219,0.000261,2.656733,0.392943,5.309912,3.842562,2.956111,0.038451,-2.175302
10.98000,6.836716,2.950694,2.955671,-1.159400,1.131946,0.000357,2.756058,0.400139,5.279581,3.852761,2.956111,0.038844,-1.805757
11.00000,6.836716,2.950694,2.955671,-1.159400,1.131946,0.000357,2.756058,0.400139,5.249170,3.862718,2.956111,0.038844,-1.837757
11.02000,6.836716,2.950694,2.955671,-1.159400,1.131946,0.000357,2.756058,0.400139,5.218679,3.872430,2.956111,0.038844,-1.869757
11.04000,6.836716,2.950694,2.955671,-1.159400,1.131946,0.000357,2.756058,0.400139,5.188112,3.881899,2.956111,0.038844,-1.901757
11.06000,6.836716,2.950694,2.955671,-1.159400,1.131946,0.000357,2.756058,0.400139,5.157471,3.891123,2.956111,0.038844,-1.933757
11.08000,6.836716,2.950694,2.955671,-1.159400,1.131946,0.000357,2.756058,0.400139,5.126756,3.900101,2.956111,0.038844,-1.965757
11.10000,6.836716,2.950694,2.955671,-1.159400,1.131946,0.000357,2.756058,0.400139,5.095971,3.908833,2.956111,0.038844,-1.997757
11.12000,6.836716,2.950694,2.955671,-1.159400,1.131946,0.000357,2.756058,0.400139,5.065116,3.917319,2.956111,0.038844,-2.029757
11.14000,6.836716,2.950694,2.955671,-1.159400,1.131946,0.000357,2.756058,0.400139,5.034195,3.925557,2.956111,0.038844,-2.061757
11.16000,6.836716,2.950694,2.955671,-1.159400,1.131946,0.000357,2.756058,0.400139,5.003209,3.933548,2.956111,0.038844,-2.093757
