timestamp,lat,lon,alt_gps,alt_ned,north,east,down,rtk_x,rtk_y,rtk_z
1749760799.161547759,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760799.401531042,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760799.660698280,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760799.920798307,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760800.141571332,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760800.400642759,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760800.661054632,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760800.901527174,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760801.160918896,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760801.421064906,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760801.640948566,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760801.902030790,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760802.160633245,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760802.401676551,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760802.661606780,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760802.920892002,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760803.160768561,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760803.401484499,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760803.660730328,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760803.900706601,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760804.161187241,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760804.420719860,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760804.661485366,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760804.920888894,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760805.141133552,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760805.400695131,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760805.660752208,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760805.920872424,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760806.180701976,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760806.401598520,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760806.661144033,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760806.903821966,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760807.161043138,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760807.200718307,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760807.321315080,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760807.440962456,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760807.581202681,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760807.701002188,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760807.840867396,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760807.962082295,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760808.81097529,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760808.220909487,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760808.342328839,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760808.480285972,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760808.560968083,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760808.702376110,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760808.820787585,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760808.962248925,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760809.80632592,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760809.201216628,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760809.341349394,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760809.462874091,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760809.600697717,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760809.720711756,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760809.840661826,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760809.941953843,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760810.81327679,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760810.201296853,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760810.320838913,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760810.460461939,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760810.580563244,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760810.701264115,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760810.840900837,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760810.982557765,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760811.101689384,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760811.220910509,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760811.340794529,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760811.441021048,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760811.560558052,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760811.701009705,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760811.820691256,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760811.962092177,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760812.80792138,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760812.202724172,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760812.340853020,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760812.460693134,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760812.580754437,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760812.721384813,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760812.840501968,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760812.982562936,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760813.100964010,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760813.200820889,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760813.320767693,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760813.460404670,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760813.580757596,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760813.700429226,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760813.840848909,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760813.963031636,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760814.80754103,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760814.220810737,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760814.341222832,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760814.481035557,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760814.600802709,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760814.700705636,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760814.820527926,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760814.961524677,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760815.80642023,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760815.201084294,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760815.341029821,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760815.461532990,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760815.600873032,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760815.721010240,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760815.841636995,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760815.982133799,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760816.101017603,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760816.200840272,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760816.320972328,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760816.460715035,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760816.580997782,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760816.900887211,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760817.160906744,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760817.420827971,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760817.660443908,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760817.922024084,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760818.181393138,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760818.401338038,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760818.660503983,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760818.920959589,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760819.180672202,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760819.421126524,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760819.660630009,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760819.901247215,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760820.161272794,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760820.420924189,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760820.660684575,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760820.921299031,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760821.141307675,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760821.400923293,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760821.661103275,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760821.920965201,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760822.180625491,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760822.420886271,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760822.660698529,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760822.920796333,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760823.160635727,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760823.420896350,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760823.680679617,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
